"Date";"Volume";"Trades";"Bar Size";"High";"Low";"Open";"Close";"Delta T/D";"Delta Aggressor";"H/L Side";"O/C Side";"O/C Size";"Max Volume";"M/V Price";"M/V Trades";"M/V Delta T/D";"M/V Delta Aggressor";"Max Trade";"Max Tick";"Ticks Number";"Hidden Volume";"TPO High";"TPO Low";"COT High";"COT Low";"Max Delta T/D";"Max Delta Aggressor"
"2024-01-30 10:30:00";"6363";"3909";"12";"4953";"4950,25";"4951,25";"4952,5";"1027";"795";"1";"1";"5";"1888";"4952,25";"1080";"74";"78";"-53";"259";"325";"0";"4952,75";"4951,5";"-224";"1039";"-270";"351"
"2024-01-30 10:00:00";"53649";"36196";"28";"4952";"4945,25";"4947,25";"4951,5";"3985";"13";"1";"1";"17";"5414";"4948,25";"3708";"280";"-528";"-61";"-237";"2790";"18614";"4949,5";"4946,5";"-78";"768";"1300";"549"
"2024-01-30 09:30:00";"67451";"45256";"26";"4950,25";"4944";"4948,25";"4947,25";"-1595";"-2595";"-1";"-1";"4";"4906";"4947,25";"3315";"-436";"-382";"-97";"313";"3073";"46521";"4948,25";"4945";"-3155";"820";"-1146";"-826"
"2024-01-30 09:00:00";"120500";"82223";"41";"4954";"4944";"4953,75";"4948,25";"-4608";"-6036";"-1";"-1";"22";"8046";"4948,5";"5685";"1178";"-116";"57";"-287";"5450";"78471";"4950";"4947";"-6147";"489";"1750";"-1028"
"2024-01-30 08:30:00";"97180";"62411";"32";"4953,75";"4946";"4946,25";"4953,25";"282";"3352";"1";"1";"28";"8541";"4950,75";"5558";"-929";"1";"330";"459";"4154";"70712";"4952,25";"4949,25";"-11";"3350";"-1278";"629"
"2024-01-30 08:00:00";"19331";"12497";"20";"4946,75";"4942";"4943,5";"4946,25";"1379";"-591";"1";"1";"11";"2205";"4943,5";"1484";"-77";"-77";"81";"221";"1220";"13608";"4945,25";"4942,25";"-551";"-139";"654";"394"
"2024-01-30 07:30:00";"10388";"7396";"12";"4945,25";"4942,5";"4944";"4943,25";"4";"-46";"-1";"-1";"3";"1989";"4943,75";"1369";"293";"95";"60";"142";"910";"6852";"4944";"4943";"-179";"260";"-360";"-363"
"2024-01-30 07:00:00";"13846";"9976";"27";"4947,25";"4940,75";"4946,75";"4943,75";"-1134";"-820";"-1";"-1";"12";"1419";"4943";"1037";"-107";"-233";"-40";"-157";"1191";"9255";"4944,25";"4941,75";"-845";"886";"-407";"-233"
"2024-01-30 06:30:00";"6286";"4502";"19";"4949,75";"4945,25";"4949,75";"4946,5";"-560";"-418";"-1";"-1";"13";"1062";"4947";"765";"-324";"-106";"32";"100";"664";"3757";"4947,5";"4945,75";"-422";"384";"-324";"-176"
"2024-01-30 06:00:00";"5805";"3873";"11";"4950,25";"4947,75";"4949,25";"4949,75";"195";"469";"1";"1";"2";"1157";"4949,5";"724";"271";"241";"-80";"142";"493";"3703";"4949,75";"4948,75";"77";"239";"-288";"300"
"2024-01-30 05:30:00";"3806";"2799";"9";"4949,5";"4947,5";"4948,25";"4949";"-94";"-68";"-1";"1";"3";"799";"4949";"547";"9";"-21";"-18";"-63";"381";"2232";"4949";"4948,25";"-223";"-71";"-267";"-99"
"2024-01-30 05:00:00";"6972";"4743";"16";"4950";"4946,25";"4949,75";"4948,5";"306";"-268";"-1";"-1";"5";"1001";"4947";"641";"41";"39";"41";"136";"604";"4533";"4948,25";"4946,75";"-284";"232";"392";"348"
"2024-01-30 04:30:00";"3292";"2331";"14";"4952,5";"4949,25";"4951,25";"4949,75";"-558";"-190";"-1";"-1";"6";"401";"4951,5";"294";"107";"-43";"20";"-136";"373";"1992";"4952,25";"4950,25";"-343";"19";"-206";"91"
"2024-01-30 04:00:00";"4271";"3205";"15";"4952,25";"4948,75";"4949,5";"4951,5";"-231";"-61";"1";"1";"8";"611";"4951,25";"450";"-27";"71";"20";"-120";"398";"2455";"4952,25";"4950";"-190";"-36";"-284";"-106"
"2024-01-30 03:30:00";"4099";"3119";"11";"4950";"4947,5";"4948,5";"4949,5";"-429";"-203";"1";"1";"4";"1073";"4949,25";"802";"-187";"-107";"-40";"-109";"457";"2422";"4949,75";"4948,75";"25";"140";"-324";"-128"
"2024-01-30 03:00:00";"5849";"4539";"23";"4953,75";"4948,25";"4952,5";"4948,75";"-541";"-517";"-1";"-1";"15";"608";"4952,5";"464";"204";"96";"61";"75";"672";"3377";"4952,75";"4949,75";"-435";"-8";"-327";"-209"
"2024-01-30 02:30:00";"7048";"5165";"14";"4953,5";"4950,25";"4951,5";"4952,75";"-488";"-384";"-1";"1";"5";"959";"4952,75";"666";"15";"9";"44";"105";"671";"3928";"4953,25";"4951,75";"-517";"127";"-208";"-152"
"2024-01-30 02:00:00";"10336";"7303";"18";"4951,5";"4947,25";"4949,25";"4951,5";"-200";"-92";"1";"1";"9";"1343";"4949,25";"975";"353";"53";"33";"-68";"970";"5392";"4950,5";"4948,5";"0";"142";"353";"230"
"2024-01-30 01:30:00";"3442";"2590";"11";"4949,75";"4947,25";"4948,5";"4949,25";"-330";"216";"1";"1";"3";"679";"4948";"510";"-373";"-69";"-22";"-105";"455";"1938";"4948,75";"4947,5";"-45";"191";"-373";"-99"
