"Date";"Volume";"Trades";"Bar Size";"High";"Low";"Open";"Close";"Delta T/D";"Delta Aggressor";"H/L Side";"O/C Side";"O/C Size";"Max Volume";"M/V Price";"M/V Trades";"M/V Delta T/D";"M/V Delta Aggressor";"Max Trade";"Max Tick";"Ticks Number";"Hidden Volume";"TPO High";"TPO Low";"COT High";"COT Low";"Max Delta T/D";"Max Delta Aggressor"
"2021-05-19 17:00:00";"5173";"3523";"23";"4109,5";"4104";"4107,75";"4104,75";"-603";"-527";"-1";"-1";"12";"487";"4107";"236";"-153";"-195";"54";"-160";"430";"0";"4107,75";"4104,75";"-672";"-384";"-220";"199"
"2021-05-19 17:30:00";"3495";"2712";"25";"4106";"4100";"4104,75";"4100";"-859";"-703";"-1";"-1";"19";"288";"4101";"244";"-84";"-86";"-71";"-112";"293";"0";"4103,25";"4100";"-787";"-78";"-160";"-160"
"2021-05-19 18:00:00";"3815";"2549";"12";"4102,75";"4100";"4100";"4100,25";"-695";"-993";"-1";"1";"1";"1333";"4100";"494";"-1333";"-1333";"-40";"-165";"330";"0";"4100,75";"4100";"-581";"-9";"-1333";"-1333"
"2021-05-19 18:30:00";"3744";"2679";"10";"4101,75";"4099,5";"4100,5";"4100,5";"-706";"-496";"-1";"0";"0";"1045";"4099,5";"426";"-1045";"-1045";"-30";"-103";"324";"1";"4100,5";"4099,5";"-471";"-52";"-1045";"-1045"
"2021-05-19 19:00:00";"7825";"5920";"41";"4109,5";"4099,5";"4100,75";"4109,25";"737";"541";"1";"1";"34";"507";"4108";"324";"-15";"29";"49";"-115";"642";"0";"4109,5";"4103,75";"166";"915";"-354";"-354"
"2021-05-19 19:30:00";"7542";"5515";"24";"4113,25";"4107,5";"4109,25";"4108,75";"-212";"248";"-1";"-1";"2";"844";"4111,5";"613";"-434";"-302";"54";"-115";"495";"1";"4113";"4109,75";"-495";"17";"-434";"-302"
"2021-05-19 20:00:00";"6669";"5231";"42";"4110,5";"4100,25";"4108,75";"4102,5";"-243";"-225";"-1";"-1";"25";"479";"4102,75";"416";"67";"-37";"82";"84";"587";"0";"4105,75";"4100,75";"-377";"75";"152";"101"
"2021-05-19 20:30:00";"7645";"6182";"44";"4110,5";"4099,75";"4102,5";"4108,25";"1135";"277";"1";"1";"23";"587";"4108";"473";"55";"-9";"-25";"109";"603";"0";"4110,25";"4104,75";"-48";"279";"-131";"73"
"2021-05-19 21:00:00";"5449";"4413";"25";"4110,5";"4104,5";"4108";"4105";"-223";"-97";"-1";"-1";"12";"496";"4107,5";"415";"18";"-36";"32";"89";"478";"0";"4109";"4106";"-194";"8";"134";"83"
"2021-05-19 21:30:00";"4020";"3288";"21";"4109";"4104";"4104,75";"4105";"-30";"-124";"1";"1";"1";"410";"4106,75";"358";"138";"92";"30";"-73";"364";"0";"4107,5";"4105,5";"-203";"-169";"-218";"-188"
"2021-05-19 22:00:00";"3283";"2675";"26";"4109,75";"4103,5";"4105";"4109,5";"207";"317";"1";"1";"18";"325";"4109";"254";"-43";"27";"17";"-78";"289";"0";"4109,5";"4105,75";"49";"284";"117";"92"
"2021-05-19 22:30:00";"2543";"2055";"13";"4111";"4108";"4109,25";"4108,75";"-75";"139";"-1";"-1";"2";"404";"4110";"315";"86";"100";"12";"68";"193";"0";"4110,25";"4108,75";"-68";"19";"-179";"102"
"2021-05-19 23:00:00";"2012";"1560";"22";"4113,25";"4108";"4108,75";"4112,75";"312";"324";"1";"1";"16";"220";"4110,25";"196";"58";"20";"20";"67";"170";"5";"4113";"4109,75";"5";"334";"103";"41"
"2021-05-19 23:30:00";"2783";"1965";"9";"4114";"4112";"4112,75";"4113,75";"343";"563";"1";"1";"4";"612";"4113,25";"443";"64";"176";"-41";"97";"218";"0";"4113,75";"4113";"2";"376";"167";"205"
"2021-05-20 00:00:00";"4267";"3031";"17";"4114,25";"4110,25";"4113,5";"4112,25";"601";"863";"-1";"-1";"5";"562";"4112,25";"394";"-22";"84";"18";"143";"241";"1";"4112,5";"4110,75";"694";"865";"274";"204"
"2021-05-20 00:30:00";"3771";"2699";"13";"4113,25";"4110,25";"4112,25";"4111";"841";"945";"-1";"-1";"5";"646";"4111";"475";"244";"222";"-27";"152";"218";"0";"4112,5";"4110,5";"469";"323";"244";"238"
"2021-05-20 01:00:00";"6078";"4523";"21";"4111,75";"4106,75";"4110,75";"4108,25";"722";"604";"1";"-1";"10";"636";"4111,25";"459";"230";"270";"-25";"159";"322";"0";"4111,5";"4108,75";"-206";"1058";"230";"270"
"2021-05-20 01:30:00";"4861";"3517";"19";"4110";"4105,5";"4108,25";"4106,25";"77";"-73";"-1";"-1";"8";"463";"4108";"369";"-87";"-15";"29";"-124";"312";"2";"4109,75";"4107,25";"-163";"36";"232";"276"
